ticker,매출액(억원),영업이익률(%),순이익률(%),당기순이익(억원),ROE(%),ROA(%),ROIC(%),EPS(원),BPS(원),SPS(원),PER(배),PBR(배),PSR(배),price,price2
호텔신라,37153.11,2.125,0.7490000000000001,278.30466,3.96,1.32,4.7185,695.76166,17476.299,92882.77,69.20473,2.75516,0.5184,48150.0,84900.0
화성산업,4943.1157,8.875,6.811,336.65726,11.25,6.888,30.9612,2703.9004,25809.242,39701.19,4.99279,0.52307,0.34004,13500.0,15150.0
화승알앤에이,16160.645,6.517,3.638,587.9899,19.639,4.455,10.6776,902.3251,5449.8867,25031.508,3.71817,0.61561,0.13402999999999998,3355.0,2620.0
화승인더스트리,10111.55,7.728,4.82,487.36804000000006,24.712,7.141,12.3108,804.1231700000003,4195.7896,18278.29,12.99552,2.49059,0.57172,10450.0,10250.0
화신,12497.256,3.694,3.858,482.17844,12.64,5.1720000000000015,5.3791,1367.8274,11318.3545,35787.83,4.72282,0.57075,0.18051,6460.0,4295.0
화인베스틸,1631.4852,2.552,0.464,7.5690922999999986,0.747,0.337,0.8953,23.57973,3295.9353,5082.509,113.65696,0.81312,0.5273,2680.0,2070.0
화천기계,1954.7302,-0.135,-1.2819999999999998,-25.052195,-2.012,-1.5590000000000002,-1.4125,-113.87361,6201.0205,8885.138,,0.34833000000000003,,2160.0,2170.0
화천기공,1747.7863,2.387,4.092,71.51267,2.673,2.082,2.6862,3250.5762,123373.875,79444.83,15.50494,0.40851,0.6344,50400.0,55600.0
환인제약,1413.7627,15.296,11.598,163.97455,7.685,6.854,11.9823,881.58026,14418.566,7600.846,17.97908,1.09928,2.08529,15850.0,22250.0
황금에스티,2253.108,8.96,11.05,248.96294,11.192,7.476,6.3682,1480.1254,14150.875,16093.627,5.96571,0.6239899999999999,0.54866,8830.0,9000.0
효성,119291.13,8.52,3.985,4754.0195,13.247,3.379,8.7901,12971.497,108787.53,339691.84,13.26775,1.58201,0.50664,86105.0,82554.0
효성 ITX,3403.5754,3.317,2.152,73.25044,14.122,6.04,32.4535,589.3985,4385.737,27386.348,19.85075,2.66774,0.42722,11700.0,12600.0
후성,1920.7325,18.969,31.988000000000003,614.3977,52.166,21.47,16.3697,658.7075,1595.0734,2078.7205,11.14303,4.60167,3.53102,7340.0,10150.0
휠라홀딩스,9671.284,1.224,32.17,3111.2625,48.35,14.259,2.4801,5683.9659999999985,15035.028,17000.85,2.48065,0.93781,0.82935,14100.0,16320.0
휴니드테크놀러지스,1789.3232,10.587,10.258,183.543,21.478,11.380999999999998,21.3447,1350.5865,6782.7075,13166.593,10.0697,2.0051,1.03292,13600.0,11400.0
휴비스,11435.011,1.318,0.7929999999999999,90.6981,2.2430000000000003,1.024,2.0215,254.82298,11925.16,33144.96,32.21844,0.6884600000000001,0.2477,8210.0,10100.0
휴스틸,3640.2148,0.37,-0.153,-5.562465,-0.14300000000000002,-0.101,0.0592,-80.39851999999998,55779.49,52614.773,-191.54582,0.27609,0.29269,15400.0,15450.0
휴켐스,5982.3174,12.853,6.67,399.0358,8.926,5.468,15.6219,1054.7329,12782.247,14634.3545,20.57393,1.69767,1.48281,21700.0,24550.0
흥국화재,43359.56,0.362,0.727,315.04,6.3370000000000015,0.328,,483.45532,8474.862,66538.88,7.66358,0.43718,0.055679999999999986,3705.0,5350.0
흥아해운,8317.461,0.7090000000000001,-2.065,-171.73253,-9.395,-1.962,1.5056,-323.82922,2955.0290000000005,15683.906,-7.57875,0.83052,0.15648,2426.0,1468.0
