ticker,매출액(억원),영업이익률(%),순이익률(%),당기순이익(억원),ROE(%),ROA(%),ROIC(%),EPS(원),BPS(원),SPS(원),PER(배),PBR(배),PSR(배),price,price2
현대홈쇼핑,10177.199,11.036,16.368,1665.7781,10.318,7.532,9.4295,13881.484,144125.2,84809.99,7.1318,0.6869,1.16732,99000.0,80500.0
혜인,2167.2712,2.847,-0.34600000000000003,-7.4905643,-0.297,-0.328,-4.3967,-23.41365,8869.564,17048.018,-226.79076,0.59868,0.31147,5310.0,4315.0
호텔신라,47136.73,4.436,2.34,1103.0815,15.409,4.878,15.2817,2758.0315,20193.914,117841.83,27.73717000000001,3.78827,0.64918,76500.0,90800.0
화성산업,4751.91,14.122,10.36,492.27487,13.609000000000002,8.091000000000001,24.3965,3953.761,30948.672,38165.5,3.66739,0.46852,0.37992,14500.0,11650.0
화승알앤에이,15280.895,3.53,-2.173,-332.022,-13.823,-2.6710000000000003,6.2626,-521.25793,3551.184,23668.848,-3.95198,0.58009,0.08703,2060.0,2115.0
화승인더스트리,11119.097,5.19,2.331,259.17795,7.94,2.776,6.3797,367.17984,4975.048,20099.596,18.62847,1.37486,0.34031,6840.0,11900.0
화신,10758.158,-1.96,-5.309,-571.19794,-17.68,-6.822,-4.9119,-1634.9952,8903.841999999999,30807.65,-1.44343,0.26505,0.0766,2360.0,3270.0
화인베스틸,1450.9160000000006,4.325,1.359,19.711206,1.967,0.888,2.0672,65.80228000000001,3409.6914,4843.6187,40.34815,0.77866,0.54814,2655.0,2525.0
화천기계,1806.8038,-1.729,-0.373,-6.744692,-0.545,-0.423,-4.166,-30.65769,6278.8105,8212.745,,0.28986,,1820.0,2760.0
화천기공,2155.5945,3.97,5.872000000000001,126.56667,4.477,3.392,6.746,5753.031,130939.055,97981.56,7.1440600000000005,0.31389,0.41947,41100.0,40000.0
환인제약,1546.6433,17.679000000000006,13.913,215.1796,8.561,7.65,16.3899,1156.8751,17002.9,8315.255,16.55321,1.12628,2.303,19150.0,15450.0
황금에스티,2447.7344,9.809,7.063,172.87403999999995,6.475,4.4910000000000005,7.3413,1037.5254,16521.271,17483.816000000006,7.5564399999999985,0.47454,0.44841,7840.0,6990.0
효성,29910.062,4.797,114.543,34259.766,110.16,32.717,15.7619,145796.0,120144.78,129870.86,0.34294,0.41616,0.385,50000.0,79100.0
효성 ITX,4021.0994,2.819,1.871,75.24491,13.653,5.596,18.7263,605.4467,3959.0713,32355.162,17.1774,2.62688,0.32143,10400.0,16700.0
후성,2749.3367,14.4,10.203,280.50995,16.04,7.405,8.8511,333.1239,2245.799,2970.5198,22.274,3.30395,2.49788,7420.0,8170.0
휠라홀딩스,29546.426,12.086,7.109,2100.4998,16.033,6.581,11.9902,2348.7834,16226.404,48345.56200000001,22.77775,3.2971,1.1066200000000002,53500.0,53000.0
휴니드테크놀러지스,2612.9888,11.494000000000002,8.29,216.60861,19.834,11.603,19.9241,1534.4884,8043.385999999998,18510.81,5.21346,0.99461,0.43218,8000.0,7270.0
휴비스,12625.151000000002,2.721,1.504,189.9182,4.581,2.044,3.9407,535.5611,12311.995,36594.64,14.02268,0.60997,0.20522,7510.0,6090.0
휴스틸,5887.686,3.048,2.919,171.84418,4.39,2.722,4.0967,2361.714,53884.516,80916.51,4.89052,0.21435,0.14274,11550.0,9980.0
휴켐스,7628.754,18.248,13.774,1050.8137,17.016,12.035,37.6719,2556.312,16488.058999999994,18661.98,9.42764,1.46166,1.2914,24100.0,21150.0
흥국화재,41570.7,1.5119999999999998,1.213,504.41,7.693,0.4370000000000001,,774.05945,10466.384,63793.727,6.07834,0.44953,0.07375,4705.0,3065.0
흥아해운,7538.656,-4.987,-11.48,-865.40155,-82.762,-10.32,-7.2956,-1097.2245,894.0831,9558.104,-0.72448,0.88908,0.08317000000000001,785.0,481.0
